學校代碼,學校名稱,等級別,等級名稱,日夜別,日夜別名稱,群別代碼,群別名稱,科系代碼,科系名稱,一年級班級數,二年級班級數,三年級班級數,四年級班級數,一年級男學生數,一年級女學生數,二年級男學生數,二年級女學生數,三年級男學生數,三年級女學生數,四年級男學生數,四年級女學生數,延修生男學生數,延修生女學生數,上學年畢業生數男,上學年畢業生數女
533301,市立左營高中,C,進修部(學校),N,夜間部,11,學術群,101,普通科,2,2,2,0,11,50,14,46,15,51,0,0,0,0,16,42
533301,市立左營高中,H,普通科,D,日間部,11,學術群,101,普通科,14,14,14,0,231,278,244,266,258,284,0,0,0,0,249,242
533301,市立左營高中,H,普通科,D,日間部,11,學術群,104,舞蹈班,1,1,1,0,4,20,3,18,5,9,0,0,0,0,6,13
533301,市立左營高中,H,普通科,D,日間部,11,學術群,105,體育班,1,1,1,0,8,12,17,9,6,7,0,0,0,0,13,7
533302,市立新莊高中,H,普通科,D,日間部,11,學術群,101,普通科,13,13,13,0,278,230,272,235,248,239,0,0,0,0,231,291
533302,市立新莊高中,H,普通科,D,日間部,11,學術群,102,音樂班,1,1,1,0,5,24,6,21,8,22,0,0,0,0,3,17
533302,市立新莊高中,H,普通科,D,日間部,11,學術群,105,體育班,1,1,1,0,22,10,25,8,19,4,0,0,0,0,16,5
533401,市立海青工商,C,進修部(學校),N,夜間部,23,電機與電子群,305,資訊科,1,1,1,0,24,4,20,0,20,7,0,0,0,0,7,3
533401,市立海青工商,C,進修部(學校),N,夜間部,23,電機與電子群,306,電子科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
533401,市立海青工商,C,進修部(學校),N,夜間部,28,設計群,316,美工科,0,0,1,0,0,0,0,0,5,7,0,0,0,0,2,16
533401,市立海青工商,C,進修部(學校),N,夜間部,26,商業與管理群,401,商業經營科,0,0,1,0,0,0,0,0,2,2,0,0,0,0,3,4
533401,市立海青工商,C,進修部(學校),N,夜間部,26,商業與管理群,404,資料處理科,1,1,1,0,21,12,12,8,4,12,0,0,0,0,8,19
533401,市立海青工商,C,進修部(學校),N,夜間部,28,設計群,406,廣告設計科,1,1,1,0,14,23,15,17,6,13,0,0,0,0,9,7
533401,市立海青工商,E,實用技能學程,N,夜間部,26,商業與管理群,M09,商用資訊科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8
533401,市立海青工商,H,普通科,D,日間部,11,學術群,105,體育班,1,1,1,0,25,4,20,6,20,7,0,0,0,0,10,8
533401,市立海青工商,M,綜合高中,D,日間部,11,學術群,109,學術社會、學術自然,0,0,2,0,0,0,0,0,26,46,0,0,0,0,23,33
533401,市立海青工商,M,綜合高中,D,日間部,25,土木與建築群,E04,建築製圖,0,0,0,0,0,0,0,0,7,7,0,0,0,0,14,6
533401,市立海青工商,M,綜合高中,D,日間部,26,商業與管理群,F01,資訊應用,0,0,0,0,0,0,0,0,16,3,0,0,0,0,15,7
533401,市立海青工商,M,綜合高中,D,日間部,26,商業與管理群,F02,會計事務,0,0,1,0,0,0,0,0,15,21,0,0,0,0,12,20
533401,市立海青工商,M,綜合高中,D,日間部,28,設計群,V05,美工電腦設計,0,0,1,0,0,0,0,0,7,16,0,0,0,0,6,31
533401,市立海青工商,M,綜合高中,D,日間部,28,設計群,V22,視覺傳達設計,0,0,1,0,0,0,0,0,5,24,0,0,0,0,3,21
533401,市立海青工商,V,專業群(職業)科,D,日間部,23,電機與電子群,305,資訊科,2,2,2,0,67,11,59,15,73,7,0,0,0,0,51,10
533401,市立海青工商,V,專業群(職業)科,D,日間部,23,電機與電子群,306,電子科,1,1,1,0,35,3,26,7,39,2,0,0,1,0,33,2
533401,市立海青工商,V,專業群(職業)科,D,日間部,25,土木與建築群,311,建築科,2,2,1,0,48,28,52,25,30,11,0,0,0,0,23,13
533401,市立海青工商,V,專業群(職業)科,D,日間部,28,設計群,316,美工科,2,2,1,0,10,64,17,61,8,34,0,0,0,0,6,33
533401,市立海青工商,V,專業群(職業)科,D,日間部,25,土木與建築群,365,土木科,2,2,2,0,63,9,62,16,55,24,0,0,0,0,55,18
533401,市立海青工商,V,專業群(職業)科,D,日間部,28,設計群,366,室內空間設計科,2,2,2,0,23,55,33,45,31,45,0,0,0,0,22,54
533401,市立海青工商,V,專業群(職業)科,D,日間部,26,商業與管理群,403,會計事務科,2,2,1,0,10,61,16,62,5,33,0,0,0,0,10,31
533401,市立海青工商,V,專業群(職業)科,D,日間部,26,商業與管理群,404,資料處理科,2,2,1,0,29,51,28,50,16,22,0,0,0,0,13,24
533401,市立海青工商,V,專業群(職業)科,D,日間部,28,設計群,406,廣告設計科,2,2,1,0,17,65,24,56,8,28,0,0,0,0,10,30
533402,市立三民家商,E,實用技能學程,D,日間部,36,美容造型群,N05,美髮技術科,1,1,1,0,2,31,3,28,2,22,0,0,0,0,3,26
533402,市立三民家商,H,普通科,D,日間部,11,學術群,105,體育班,1,1,1,0,33,0,12,0,17,1,0,0,0,0,12,0
533402,市立三民家商,M,綜合高中,D,日間部,11,學術群,109,學術社會、學術自然,4,1,1,0,56,92,8,26,11,30,0,0,0,0,9,27
533402,市立三民家商,M,綜合高中,D,日間部,26,商業與管理群,F03,國際貿易,0,1,1,0,0,0,21,24,16,33,0,0,0,0,3,26
533402,市立三民家商,M,綜合高中,D,日間部,26,商業與管理群,F08,資料處理,0,1,1,0,0,0,10,6,13,5,0,0,0,0,9,17
533402,市立三民家商,M,綜合高中,D,日間部,31,家政群,H01,美容,0,0,0,0,0,0,3,11,2,8,0,0,0,0,0,0
533402,市立三民家商,M,綜合高中,D,日間部,31,家政群,H08,幼兒保育,0,1,1,0,0,0,3,36,5,35,0,0,0,0,3,37
533402,市立三民家商,V,專業群(職業)科,D,日間部,26,商業與管理群,402,國際貿易科,1,1,1,0,15,25,13,26,15,25,0,0,0,0,8,31
533402,市立三民家商,V,專業群(職業)科,D,日間部,26,商業與管理群,404,資料處理科,1,1,1,0,16,24,20,17,19,23,0,0,0,0,10,30
533402,市立三民家商,V,專業群(職業)科,D,日間部,32,餐旅群,407,觀光事業科,2,2,2,0,9,71,19,60,17,67,0,0,0,0,16,61
533402,市立三民家商,V,專業群(職業)科,D,日間部,32,餐旅群,408,餐飲管理科,2,2,2,0,30,53,27,51,31,61,0,0,0,0,20,58
533402,市立三民家商,V,專業群(職業)科,D,日間部,31,家政群,502,服裝科,2,2,2,0,4,78,8,67,2,76,0,0,0,0,4,66
533402,市立三民家商,V,專業群(職業)科,D,日間部,31,家政群,503,幼兒保育科,1,1,1,0,2,37,3,37,0,40,0,0,0,0,0,39
533402,市立三民家商,V,專業群(職業)科,D,日間部,31,家政群,504,美容科,1,1,1,0,1,40,3,34,9,28,0,0,0,0,2,37
533402,市立三民家商,V,專業群(職業)科,D,日間部,28,設計群,512,室內設計科,2,2,2,0,26,55,28,51,24,56,0,0,0,0,14,57
533402,市立三民家商,V,專業群(職業)科,D,日間部,41,綜合,901,綜合職能科,1,1,1,0,7,7,10,4,6,6,0,0,0,0,6,7
540301,國立中山大學附屬國光高中,H,普通科,D,日間部,11,學術群,101,普通科,6,6,6,0,116,122,108,119,89,112,0,0,0,0,122,124
540301,國立中山大學附屬國光高中,J,附設國中部,D,日間部,,,0,國中部,6,6,6,0,93,85,95,86,90,83,0,0,0,0,83,103
543301,市立中山高中,H,普通科,D,日間部,11,學術群,101,普通科,14,14,14,0,242,282,255,277,220,277,0,0,0,0,249,281
543302,市立楠梓高中,H,普通科,D,日間部,11,學術群,105,體育班,1,1,1,0,12,13,6,8,15,6,0,0,0,0,3,2
543302,市立楠梓高中,M,綜合高中,D,日間部,11,學術群,109,學術社會、學術自然,9,5,5,0,139,174,100,92,100,94,0,0,0,0,95,87
543302,市立楠梓高中,M,綜合高中,D,日間部,26,商業與管理群,F01,資訊應用,0,2,1,0,0,0,30,35,24,22,0,0,0,0,26,31
543302,市立楠梓高中,M,綜合高中,D,日間部,32,餐旅群,J06,休閒事務,0,1,2,0,0,0,18,20,21,24,0,0,0,0,6,17
543302,市立楠梓高中,M,綜合高中,D,日間部,27,外語群,X11,應用英語,0,1,1,0,0,0,11,26,9,31,0,0,0,0,11,33
543F01,市立楠梓特殊學校,E,實用技能學程,D,日間部,26,商業與管理群,M09,商用資訊科,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0
543F01,市立楠梓特殊學校,E,實用技能學程,D,日間部,32,餐旅群,M17,餐飲技術科,0,1,0,0,0,9,0,9,0,2,0,0,0,0,0,0
543F01,市立楠梓特殊學校,E,實用技能學程,D,日間部,36,美容造型群,N05,美髮技術科,0,1,0,0,0,4,0,5,0,2,0,0,0,0,0,0
551301,私立立志高中,C,進修部(學校),N,夜間部,22,動力機械群,303,汽車科,1,1,1,0,29,2,32,1,24,0,0,0,0,0,30,1
551301,私立立志高中,C,進修部(學校),N,夜間部,23,電機與電子群,305,資訊科,1,1,1,0,3,0,9,0,11,2,0,0,0,0,5,2
551301,私立立志高中,C,進修部(學校),N,夜間部,23,電機與電子群,306,電子科,1,1,1,0,3,1,1,0,3,0,0,0,0,0,9,0
551301,私立立志高中,C,進修部(學校),N,夜間部,23,電機與電子群,308,電機科,1,1,1,0,8,0,11,0,7,0,0,0,0,0,4,0
551301,私立立志高中,C,進修部(學校),N,夜間部,26,商業與管理群,404,資料處理科,1,1,1,0,7,7,15,12,8,13,0,0,0,0,14,9
551301,私立立志高中,C,進修部(學校),N,夜間部,32,餐旅群,408,餐飲管理科,2,2,3,0,57,35,45,46,50,37,0,0,0,0,45,44
551301,私立立志高中,C,進修部(學校),N,夜間部,31,家政群,504,美容科,1,1,1,0,2,21,0,18,0,23,0,0,0,0,3,21
551301,私立立志高中,E,實用技能學程,D,日間部,22,動力機械群,L01,汽車修護科,1,2,2,0,52,1,83,1,74,1,0,0,0,0,120,1
551301,私立立志高中,E,實用技能學程,D,日間部,23,電機與電子群,L03,水電技術科,1,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0
551301,私立立志高中,E,實用技能學程,D,日間部,23,電機與電子群,L23,視聽電子修護科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
551301,私立立志高中,E,實用技能學程,D,日間部,26,商業與管理群,M09,商用資訊科,2,1,0,0,102,3,48,1,0,0,0,0,0,0,27,22
551301,私立立志高中,E,實用技能學程,D,日間部,32,餐旅群,M17,餐飲技術科,2,3,3,0,62,41,69,49,73,48,0,0,0,0,73,71
551301,私立立志高中,H,普通科,D,日間部,11,學術群,101,普通科,4,5,4,0,101,66,92,96,108,65,0,0,0,0,100,88
551301,私立立志高中,J,附設國中部,D,日間部,,,0,國中部,5,6,5,0,114,64,116,87,120,74,0,0,0,0,143,86
551301,私立立志高中,M,綜合高中,D,日間部,23,電機與電子群,C02,資訊技術,0,1,1,0,0,0,42,6,32,2,0,0,0,0,41,3
551301,私立立志高中,M,綜合高中,D,日間部,26,商業與管理群,F01,資訊應用,0,1,1,0,0,0,19,25,19,28,0,0,0,0,24,19
551301,私立立志高中,M,綜合高中,D,日間部,32,餐旅群,J09,觀光餐飲,0,1,2,0,0,0,30,12,44,34,0,0,0,0,43,42
551301,私立立志高中,V,專業群(職業)科,D,日間部,22,動力機械群,303,汽車科,4,4,4,0,176,2,153,3,138,3,0,0,0,0,122,1
551301,私立立志高中,V,專業群(職業)科,D,日間部,23,電機與電子群,305,資訊科,2,2,2,0,91,8,73,8,80,5,0,0,0,0,127,5
551301,私立立志高中,V,專業群(職業)科,D,日間部,23,電機與電子群,306,電子科,1,1,2,0,45,1,40,2,65,2,0,0,0,0,39,1
551301,私立立志高中,V,專業群(職業)科,D,日間部,23,電機與電子群,308,電機科,3,3,3,0,91,0,134,0,114,2,0,0,0,0,146,0
551301,私立立志高中,V,專業群(職業)科,D,日間部,26,商業與管理群,404,資料處理科,3,2,2,0,38,54,49,32,43,50,0,0,0,0,42,54
551301,私立立志高中,V,專業群(職業)科,D,日間部,32,餐旅群,408,餐飲管理科,3,3,5,0,67,67,69,67,113,72,0,0,0,0,102,71
551301,私立立志高中,V,專業群(職業)科,D,日間部,32,餐旅群,427,餐旅管理科,2,2,2,0,63,26,50,26,34,39,0,0,0,0,28,27
551301,私立立志高中,V,專業群(職業)科,D,日間部,31,家政群,504,美容科,3,3,2,0,11,76,11,63,7,54,0,0,0,0,6,76
551301,私立立志高中,V,專業群(職業)科,D,日間部,41,綜合,901,綜合職能科,1,1,1,0,8,4,10,5,10,5,0,0,0,0,7,7
551402,私立樹德家商,C,進修部(學校),N,夜間部,26,商業與管理群,404,資料處理科,0,0,1,0,0,0,0,0,6,3,0,0,0,0,9,4
551402,私立樹德家商,C,進修部(學校),N,夜間部,32,餐旅群,407,觀光事業科,1,1,1,0,14,9,12,13,9,16,0,0,0,0,15,15
551402,私立樹德家商,C,進修部(學校),N,夜間部,32,餐旅群,408,餐飲管理科,1,1,1,0,30,15,18,19,43,20,0,0,0,0,54,32
551402,私立樹德家商,C,進修部(學校),N,夜間部,31,家政群,503,幼兒保育科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551402,私立樹德家商,C,進修部(學校),N,夜間部,31,家政群,504,美容科,1,1,1,0,4,23,6,24,10,32,0,0,0,0,11,29
551402,私立樹德家商,C,進修部(學校),N,夜間部,35,藝術群,817,表演藝術科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551402,私立樹德家商,E,實用技能學程,D,日間部,35,藝術群,I02,表演技術科,1,0,0,0,16,37,0,0,0,0,0,0,0,0,0,0
551402,私立樹德家商,E,實用技能學程,D,日間部,32,餐旅群,M17,餐飲技術科,6,6,8,0,165,147,158,154,182,193,0,0,0,0,152,158
551402,私立樹德家商,E,實用技能學程,D,日間部,36,美容造型群,N05,美髮技術科,4,4,4,0,20,149,25,162,25,160,0,0,0,0,28,151
551402,私立樹德家商,M,綜合高中,D,日間部,11,學術群,109,學術社會、學術自然,2,1,1,0,24,71,15,33,10,36,0,0,0,0,15,26
551402,私立樹德家商,M,綜合高中,D,日間部,27,外語群,X11,應用英語,0,1,1,0,0,0,16,35,18,26,0,0,0,0,2,54
551402,私立樹德家商,V,專業群(職業)科,D,日間部,26,商業與管理群,401,商業經營科,1,1,1,0,23,26,18,28,13,32,0,0,0,0,15,31
551402,私立樹德家商,V,專業群(職業)科,D,日間部,26,商業與管理群,404,資料處理科,3,3,2,0,65,62,76,58,59,45,0,0,0,0,53,41
551402,私立樹德家商,V,專業群(職業)科,D,日間部,28,設計群,406,廣告設計科,4,5,5,0,64,132,99,136,79,149,0,0,0,0,77,156
551402,私立樹德家商,V,專業群(職業)科,D,日間部,32,餐旅群,407,觀光事業科,5,4,4,0,65,121,63,127,41,115,0,0,0,0,41,93
551402,私立樹德家商,V,專業群(職業)科,D,日間部,32,餐旅群,408,餐飲管理科,5,5,4,0,87,121,118,119,83,107,0,0,0,0,117,123
551402,私立樹德家商,V,專業群(職業)科,D,日間部,27,外語群,419,應用外語科(英文組),1,1,1,0,17,31,11,37,11,35,0,0,0,0,13,37
551402,私立樹德家商,V,專業群(職業)科,D,日間部,27,外語群,421,應用外語科(日文組),1,1,1,0,20,31,14,36,9,35,0,0,0,0,13,41
551402,私立樹德家商,V,專業群(職業)科,D,日間部,26,商業與管理群,426,流通管理科,2,1,1,0,27,18,20,29,4,12,0,0,0,0,19,14
551402,私立樹德家商,V,專業群(職業)科,D,日間部,32,餐旅群,427,餐旅管理科,2,2,2,0,39,47,49,55,33,32,0,0,0,0,47,53
551402,私立樹德家商,V,專業群(職業)科,D,日間部,31,家政群,502,服裝科,2,2,2,0,6,64,8,77,3,76,0,0,0,0,7,82
551402,私立樹德家商,V,專業群(職業)科,D,日間部,31,家政群,503,幼兒保育科,2,2,2,0,1,67,1,91,1,74,0,0,0,0,2,85
551402,私立樹德家商,V,專業群(職業)科,D,日間部,31,家政群,504,美容科,7,7,7,0,38,258,36,233,33,198,0,0,0,0,41,228
551402,私立樹德家商,V,專業群(職業)科,D,日間部,35,藝術群,817,表演藝術科,1,0,0,0,19,31,0,0,0,0,0,0,0,0,0,0
551402,私立樹德家商,V,專業群(職業)科,D,日間部,41,綜合,901,綜合職能科,1,1,1,0,5,6,4,10,7,6,0,0,0,0,6,8
553301,市立高雄中學,H,普通科,D,日間部,11,學術群,101,普通科,21,21,21,0,850,0,859,0,856,0,0,0,0,0,828,0
553301,市立高雄中學,H,普通科,D,日間部,11,學術群,102,音樂班,1,1,1,0,9,20,9,21,10,16,0,0,0,0,8,19
553301,市立高雄中學,H,普通科,D,日間部,11,學術群,105,體育班,1,1,1,0,26,11,16,14,22,5,0,0,0,0,19,8
553301,市立高雄中學,H,普通科,D,日間部,11,學術群,108,科學班,1,1,1,0,23,7,26,4,28,2,0,0,0,0,23,4
553302,市立三民高中,H,普通科,D,日間部,11,學術群,101,普通科,11,11,11,0,202,214,201,203,192,200,0,0,0,0,201,223
553302,市立三民高中,H,普通科,D,日間部,11,學術群,105,體育班,1,1,1,0,27,10,18,5,28,2,0,0,0,0,18,7
553401,市立高雄高工,C,進修部(學校),N,夜間部,21,機械群,301,機械科,1,1,1,0,26,1,17,0,22,0,0,0,0,0,20,1
553401,市立高雄高工,C,進修部(學校),N,夜間部,23,電機與電子群,305,資訊科,1,1,1,0,15,2,19,2,11,3,0,0,0,0,25,2
553401,市立高雄高工,C,進修部(學校),N,夜間部,23,電機與電子群,306,電子科,1,1,1,0,14,2,13,0,7,1,0,0,0,0,20,4
553401,市立高雄高工,C,進修部(學校),N,夜間部,23,電機與電子群,308,電機科,1,1,1,0,29,0,20,0,17,0,0,0,0,0,30,1
553401,市立高雄高工,C,進修部(學校),N,夜間部,24,化工群,315,化工科,1,1,1,0,11,2,7,7,7,4,0,0,0,0,12,9
553401,市立高雄高工,C,進修部(學校),N,夜間部,21,機械群,363,製圖科,1,1,1,0,16,3,14,6,17,4,0,0,0,0,18,4
553401,市立高雄高工,M,綜合高中,D,日間部,11,學術群,109,學術社會、學術自然,4,1,1,0,123,24,33,7,35,15,0,0,0,0,33,9
553401,市立高雄高工,M,綜合高中,D,日間部,23,電機與電子群,C02,資訊技術,0,1,1,0,0,0,24,1,25,2,0,0,0,0,22,0
553401,市立高雄高工,M,綜合高中,D,日間部,23,電機與電子群,C03,電機技術,0,1,1,0,0,0,37,1,13,0,0,0,0,0,15,0
553401,市立高雄高工,M,綜合高中,D,日間部,24,化工群,D04,化工,0,0,0,0,0,0,13,8,7,3,0,0,0,0,33,3
553401,市立高雄高工,M,綜合高中,D,日間部,25,土木與建築群,E01,建築技術,0,1,0,0,0,0,28,5,9,2,0,0,0,0,14,9
553401,市立高雄高工,V,專業群(職業)科,D,日間部,21,機械群,301,機械科,5,5,5,0,191,4,195,7,194,8,0,0,0,0,154,5
553401,市立高雄高工,V,專業群(職業)科,D,日間部,22,動力機械群,303,汽車科,2,2,2,0,78,2,77,0,84,0,0,0,0,0,77,2
553401,市立高雄高工,V,專業群(職業)科,D,日間部,23,電機與電子群,305,資訊科,2,2,2,0,76,4,75,6,69,9,0,0,0,0,67,7
553401,市立高雄高工,V,專業群(職業)科,D,日間部,23,電機與電子群,306,電子科,2,2,2,0,73,8,71,8,76,3,0,0,0,0,72,6
553401,市立高雄高工,V,專業群(職業)科,D,日間部,23,電機與電子群,308,電機科,2,2,2,0,84,1,80,0,81,2,0,0,0,0,75,4
553401,市立高雄高工,V,專業群(職業)科,D,日間部,23,電機與電子群,309,冷凍空調科,1,1,1,0,41,0,39,0,36,1,0,0,0,0,41,1
553401,市立高雄高工,V,專業群(職業)科,D,日間部,25,土木與建築群,311,建築科,1,1,1,0,34,4,29,11,28,12,0,0,0,0,28,12
553401,市立高雄高工,V,專業群(職業)科,D,日間部,24,化工群,315,化工科,2,2,2,0,57,21,58,20,55,20,0,0,0,0,60,18
553401,市立高雄高工,V,專業群(職業)科,D,日間部,28,設計群,373,圖文傳播科,2,2,2,0,30,53,35,41,31,49,0,0,0,0,25,49
553401,市立高雄高工,V,專業群(職業)科,D,日間部,21,機械群,374,電腦機械製圖科,2,2,2,0,64,15,69,12,69,13,0,0,0,0,66,10
563301,市立新興高中,H,普通科,D,日間部,11,學術群,101,普通科,6,6,6,0,95,126,113,110,86,108,0,0,0,0,93,140
563301,市立新興高中,J,附設國中部,D,日間部,,,0,國中部,7,8,9,0,92,106,108,113,106,129,0,0,0,0,137,153
563401,市立高雄高商,C,進修部(學校),N,夜間部,26,商業與管理群,401,商業經營科,1,1,1,0,9,20,6,8,8,10,0,0,0,0,5,17
563401,市立高雄高商,C,進修部(學校),N,夜間部,26,商業與管理群,402,國際貿易科,1,1,1,0,10,11,3,14,3,9,0,0,0,0,7,5
563401,市立高雄高商,C,進修部(學校),N,夜間部,26,商業與管理群,404,資料處理科,1,1,1,0,11,13,7,9,5,12,0,0,0,0,12,15
563401,市立高雄高商,C,進修部(學校),N,夜間部,28,設計群,406,廣告設計科,0,1,1,0,0,0,3,17,5,7,0,0,0,0,5,15
563401,市立高雄高商,E,實用技能學程,N,夜間部,26,商業與管理群,M09,商用資訊科,0,1,1,0,0,0,6,14,6,12,0,0,0,0,12,16
563401,市立高雄高商,H,普通科,D,日間部,11,學術群,105,體育班,1,1,1,0,6,7,2,13,2,12,0,0,0,0,3,5
563401,市立高雄高商,M,綜合高中,D,日間部,11,學術群,109,學術社會、學術自然,6,2,2,0,70,152,23,64,16,56,0,0,1,0,19,46
563401,市立高雄高商,M,綜合高中,D,日間部,26,商業與管理群,F02,會計事務,0,1,2,0,0,0,11,33,17,63,0,0,1,0,24,53
563401,市立高雄高商,M,綜合高中,D,日間部,26,商業與管理群,F03,國際貿易,0,1,0,0,0,0,3,15,0,0,0,0,0,0,0,0
563401,市立高雄高商,M,綜合高中,D,日間部,26,商業與管理群,F04,商業服務,0,1,1,0,0,0,4,24,13,21,0,0,0,0,6,25
563401,市立高雄高商,M,綜合高中,D,日間部,28,設計群,V01,廣告設計,0,1,1,0,0,0,12,28,7,35,0,0,0,0,9,28
563401,市立高雄高商,V,專業群(職業)科,D,日間部,26,商業與管理群,401,商業經營科,2,2,2,0,28,51,27,49,17,62,0,0,0,0,23,54
563401,市立高雄高商,V,專業群(職業)科,D,日間部,26,商業與管理群,402,國際貿易科,3,3,3,0,20,84,12,92,25,96,0,0,0,0,16,97
563401,市立高雄高商,V,專業群(職業)科,D,日間部,26,商業與管理群,403,會計事務科,3,3,3,0,20,97,28,87,29,85,0,0,0,0,25,89
563401,市立高雄高商,V,專業群(職業)科,D,日間部,26,商業與管理群,404,資料處理科,2,2,2,0,30,44,33,49,33,49,0,0,0,0,27,51
563401,市立高雄高商,V,專業群(職業)科,D,日間部,28,設計群,406,廣告設計科,1,1,1,0,11,35,11,29,11,32,0,0,0,0,9,33
573301,市立高雄女中,H,普通科,D,日間部,11,學術群,101,普通科,21,21,21,0,0,842,0,847,0,846,0,0,0,0,0,842
580301,國立高師大附中,H,普通科,D,日間部,11,學術群,101,普通科,8,8,8,0,195,89,192,91,161,113,0,0,0,0,142,103
580301,國立高師大附中,H,普通科,D,日間部,11,學術群,106,數理資優班,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7
580301,國立高師大附中,J,附設國中部,D,日間部,,,0,國中部,4,4,4,0,66,54,67,53,55,62,0,0,0,0,61,69
581301,私立復華高中,C,進修部(學校),N,夜間部,32,餐旅群,407,觀光事業科,1,1,1,0,13,13,22,15,14,13,0,0,0,0,19,21
