學年度,學校代碼,學校名稱,類別,等級別,國別代碼,國別名稱,科系代碼,科系名稱,學生總計,男學生,女學生,一年級男,一年級女,二年級男,二年級女,三年級男,三年級女,四年級男,四年級女,五年級男,五年級女,六年級男,六年級女,七年級男,七年級女,延修生男,延修生女,上學年畢業生總計,上學年度男畢業生,上學年度女畢業生
105,1070,長庚科技大學,A 僑生,B 學士(四年),005,緬甸,720601,護理系, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1070,長庚科技大學,A 僑生,B 學士(四年),005,緬甸,810802,化妝品應用系, 3 , - , 3 , - , 2 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1070,長庚科技大學,A 僑生,B 學士(四年),019,馬來西亞,720601,護理系, 1 , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1070,長庚科技大學,A 僑生,B 學士(四年),019,馬來西亞,760401,幼兒保育系, 1 , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1070,長庚科技大學,A 僑生,B 學士(四年),019,馬來西亞,810802,化妝品應用系, 1 , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1070,長庚科技大學,A 僑生,B 學士(四年),024,菲律賓,720601,護理系, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1070,長庚科技大學,B 港澳生,B 學士(四年),060,香港,720504,保健營養系, 1 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1070,長庚科技大學,B 港澳生,B 學士(四年),060,香港,720601,護理系, 26 , 4 , 22 , 2 , 4 , 2 , 10 , - , 8 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1070,長庚科技大學,B 港澳生,B 學士(四年),060,香港,810802,化妝品應用系, 1 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1070,長庚科技大學,B 港澳生,B 學士(四年),070,澳門,720601,護理系, 7 , 4 , 3 , - , 2 , 4 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1070,長庚科技大學,B 港澳生,B 學士(四年),070,澳門,810802,化妝品應用系, 2 , - , 2 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1070,長庚科技大學,B 港澳生,C 學士(二年),060,香港,720601,護理系, 1 , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1070,長庚科技大學,B 港澳生,C 學士(二年),060,香港,720614,呼吸照護系, 1 , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1071,臺北城市科技大學,A 僑生,5 五專,019,馬來西亞,520101,電機工程科, 1 , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1071,臺北城市科技大學,A 僑生,B 學士(四年),005,緬甸,810103,餐飲管理系, 1 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1071,臺北城市科技大學,A 僑生,B 學士(四年),019,馬來西亞,210524,演藝事業學士學位學程, 5 , 2 , 3 , 1 , 1 , - , - , 1 , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1071,臺北城市科技大學,A 僑生,B 學士(四年),019,馬來西亞,230203,數位多媒體設計系, 2 , 2 , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , 1 , - , 1 
105,1071,臺北城市科技大學,A 僑生,B 學士(四年),019,馬來西亞,810103,餐飲管理系, 2 , 1 , 1 , 1 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1071,臺北城市科技大學,A 僑生,B 學士(四年),503,巴西,220303,應用外語系, 1 , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1071,臺北城市科技大學,B 港澳生,B 學士(四年),060,香港,210524,演藝事業學士學位學程, 4 , 3 , 1 , 1 , - , 2 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1071,臺北城市科技大學,B 港澳生,B 學士(四年),060,香港,220303,應用外語系, 1 , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1071,臺北城市科技大學,B 港澳生,B 學士(四年),060,香港,340301,企業管理系, 2 , 2 , - , - , - , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1071,臺北城市科技大學,B 港澳生,B 學士(四年),060,香港,340802,行銷與流通管理系, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1071,臺北城市科技大學,B 港澳生,B 學士(四年),060,香港,810101,旅館事業管理學士學位學程, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1071,臺北城市科技大學,B 港澳生,B 學士(四年),060,香港,810103,餐飲管理系, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1071,臺北城市科技大學,B 港澳生,B 學士(四年),060,香港,810802,化妝品應用與管理系, 4 , - , 4 , - , 1 , - , - , - , 2 , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1071,臺北城市科技大學,B 港澳生,B 學士(四年),070,澳門,210524,演藝事業學士學位學程, 3 , 1 , 2 , - , - , - , - , 1 , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1071,臺北城市科技大學,B 港澳生,B 學士(四年),070,澳門,810101,旅館事業管理學士學位學程, 2 , 2 , - , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1071,臺北城市科技大學,B 港澳生,B 學士(四年),070,澳門,810103,餐飲管理系, 1 , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1071,臺北城市科技大學,B 港澳生,B 學士(四年),070,澳門,810128,烘焙創意與經營管理學士學位學程, 2 , 1 , 1 , - , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1071,臺北城市科技大學,B 港澳生,B 學士(四年),070,澳門,810802,化妝品應用與管理系, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 
105,1072,大華科技大學,A 僑生,B 學士(四年),019,馬來西亞,810201,觀光管理系, 3 , 1 , 2 , - , - , - , - , 1 , 1 , - , 1 , - , - , - , - , - , - , - , - , 1 , - , 1 
105,1072,大華科技大學,B 港澳生,B 學士(四年),070,澳門,810201,觀光管理系, 2 , - , 2 , - , - , - , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - 
105,1072,大華科技大學,B 港澳生,B 學士(四年),070,澳門,810405,運動與健康促進系, 1 , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,A 僑生,5 五專,005,緬甸,810201,觀光休閒科, 1 , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,A 僑生,5 五專,027,新加坡,220312,應用英語科, 1 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,A 僑生,B 學士(四年),009,印尼,340403,國際商務系, 1 , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,A 僑生,B 學士(四年),015,南韓,810102,餐旅管理系, 3 , 2 , 1 , - , - , - , 1 , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,A 僑生,B 學士(四年),019,馬來西亞,230117,時尚造形設計系, 1 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,A 僑生,B 學士(四年),019,馬來西亞,230302,商業設計系, 1 , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,A 僑生,B 學士(四年),019,馬來西亞,340301,企業管理系, 2 , 1 , 1 , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,A 僑生,B 學士(四年),019,馬來西亞,480503,資訊科技應用系, 1 , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,A 僑生,B 學士(四年),019,馬來西亞,810102,餐旅管理系, 2 , - , 2 , - , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,A 僑生,B 學士(四年),019,馬來西亞,810201,觀光休閒系, 1 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,A 僑生,B 學士(四年),030,泰國,340501,財務金融系, 1 , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,B 港澳生,B 學士(四年),060,香港,220312,應用英語系, 1 , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,B 港澳生,B 學士(四年),060,香港,230117,時尚造形設計系, 2 , 1 , 1 , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,B 港澳生,B 學士(四年),060,香港,480503,資訊科技應用系, 1 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,B 港澳生,B 學士(四年),060,香港,810102,餐旅管理系, 2 , 1 , 1 , - , 1 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,B 港澳生,B 學士(四年),060,香港,810201,觀光休閒系, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,B 港澳生,B 學士(四年),070,澳門,230117,時尚造形設計系, 2 , - , 2 , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,B 港澳生,B 學士(四年),070,澳門,230302,商業設計系, 1 , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1073,醒吾科技大學,B 港澳生,B 學士(四年),070,澳門,810102,餐旅管理系, 1 , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - 
105,1073,醒吾科技大學,B 港澳生,C 學士(二年),060,香港,810102,餐旅管理系_香港二技專班, 1 , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1074,南榮科技大學,B 港澳生,B 學士(四年),060,香港,230401,室內設計系, 1 , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1074,南榮科技大學,B 港澳生,B 學士(四年),070,澳門,320804,數位行銷與廣告系, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - 
105,1074,南榮科技大學,B 港澳生,C 學士(二年),060,香港,230401,室內設計學系_香港二技專班, 2 , - , 2 , - , - , - , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,5 五專,006,柬埔寨,220314,法國語文科, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 
105,1075,文藻外語大學,A 僑生,5 五專,009,印尼,220318,西班牙語文科, 1 , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,5 五專,013,日本,220307,英國語文科, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,5 五專,013,日本,220320,日本語文科, 2 , - , 2 , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,5 五專,019,馬來西亞,220307,英國語文科, 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - 
105,1075,文藻外語大學,A 僑生,5 五專,033,越南,220307,英國語文科, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,5 五專,033,越南,220318,西班牙語文科, 1 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,5 五專,104,紐西蘭,220318,西班牙語文科, 1 , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,5 五專,241,南非,220307,英國語文科, 1 , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,5 五專,425,美國,220320,日本語文科, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,5 五專,508,巴拉圭,220315,德國語文科, 1 , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,5 五專,512,委內瑞拉,220307,英國語文科, 1 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,B 學士(四年),013,日本,220314,法國語文系, 1 , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,B 學士(四年),013,日本,220501,翻譯系, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - 
105,1075,文藻外語大學,A 僑生,B 學士(四年),013,日本,310901,國際事務系, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,B 學士(四年),019,馬來西亞,220204,應用華語文系, 1 , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,B 學士(四年),019,馬來西亞,220307,英國語文系, 1 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,B 學士(四年),019,馬來西亞,220318,西班牙語文系, 1 , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,B 學士(四年),019,馬來西亞,220320,日本語文系, 1 , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,B 學士(四年),019,馬來西亞,220501,翻譯系, 4 , - , 4 , - , 2 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,B 學士(四年),024,菲律賓,220307,英國語文系, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,B 學士(四年),027,新加坡,220307,英國語文系, 1 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,B 學士(四年),221,象牙海岸,220501,翻譯系, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 
105,1075,文藻外語大學,A 僑生,B 學士(四年),230,模里西斯,220314,法國語文系, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 
105,1075,文藻外語大學,A 僑生,B 學士(四年),425,美國,220307,英國語文系, 1 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,B 學士(四年),425,美國,220320,日本語文系, 1 , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,B 學士(四年),502,玻利維亞,220318,西班牙語文系, 1 , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,A 僑生,M 碩士,009,印尼,140203,華語文教學研究所, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,B 港澳生,B 學士(四年),060,香港,220307,英國語文系, 2 , 1 , 1 , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,B 港澳生,B 學士(四年),060,香港,220314,法國語文系, 3 , 1 , 2 , 1 , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,B 港澳生,B 學士(四年),060,香港,220315,德國語文系, 1 , - , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,B 港澳生,B 學士(四年),060,香港,220318,西班牙語文系, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,B 港澳生,B 學士(四年),060,香港,220320,日本語文系, 6 , 2 , 4 , 2 , 1 , - , 1 , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,B 港澳生,B 學士(四年),060,香港,320104,傳播藝術系, 2 , 1 , 1 , - , - , 1 , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,B 港澳生,B 學士(四年),060,香港,340307,國際企業管理系, 1 , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,B 港澳生,B 學士(四年),070,澳門,220320,日本語文系, 2 , 1 , 1 , - , - , - , 1 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,B 港澳生,B 學士(四年),070,澳門,320104,傳播藝術系, 1 , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1075,文藻外語大學,B 港澳生,C 學士(二年),060,香港,220320,日本語文系, 1 , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 
105,1076,華夏科技大學,A 僑生,B 學士(四年),005,緬甸,340301,企業管理系, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - 
105,1076,華夏科技大學,A 僑生,B 學士(四年),019,馬來西亞,230203,數位媒體設計系, 1 , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1076,華夏科技大學,A 僑生,B 學士(四年),050,汶萊,810802,化妝品應用系, 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - 
105,1076,華夏科技大學,B 港澳生,B 學士(四年),060,香港,810802,化妝品應用系, 1 , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1076,華夏科技大學,B 港澳生,B 學士(四年),070,澳門,230203,數位媒體設計系, 1 , - , 1 , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1076,華夏科技大學,B 港澳生,B 學士(四年),070,澳門,230401,室內設計系, 1 , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1076,華夏科技大學,B 港澳生,B 學士(四年),070,澳門,810802,化妝品應用系, 2 , - , 2 , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1077,慈濟科技大學,A 僑生,5 五專,009,印尼,720601,護理科, 1 , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
105,1077,慈濟科技大學,A 僑生,B 學士(四年),019,馬來西亞,720712,醫學影像暨放射科學系, 1 , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
